date,spot_foreign_net,spot_trust_net,spot_dealer_self_net,spot_dealer_hedge_net,spot_total_net,spot_dealer_net,fut_dealer_deal_net,fut_dealer_oi_net,fut_dealer_oi_long,fut_dealer_oi_short,fut_trust_deal_net,fut_trust_oi_net,fut_trust_oi_long,fut_trust_oi_short,fut_foreign_deal_net,fut_foreign_oi_net,fut_foreign_oi_long,fut_foreign_oi_short,opt_dealer_call_oi_net,opt_dealer_call_deal_net,opt_dealer_call_oi_long,opt_dealer_call_oi_short,opt_trust_call_oi_net,opt_trust_call_deal_net,opt_trust_call_oi_long,opt_trust_call_oi_short,opt_foreign_call_oi_net,opt_foreign_call_deal_net,opt_foreign_call_oi_long,opt_foreign_call_oi_short,opt_dealer_put_oi_net,opt_dealer_put_deal_net,opt_dealer_put_oi_long,opt_dealer_put_oi_short,opt_trust_put_oi_net,opt_trust_put_deal_net,opt_trust_put_oi_long,opt_trust_put_oi_short,opt_foreign_put_oi_net,opt_foreign_put_deal_net,opt_foreign_put_oi_long,opt_foreign_put_oi_short,opt_foreign_pcr,spot_foreign_net_5d,spot_trust_net_5d,spot_dealer_net_5d,spot_total_net_5d,fut_foreign_oi_chg,chip_label,chip_bias
2026-05-06,751.04907794,15.21231925,-43.94258392,-52.1635224,670.15529087,-96.10610632,-340.0,-1237.0,4524.0,5761.0,889.0,45098.0,49865.0,4767.0,-2280.0,-50967.0,19078.0,70045.0,1960.0,-9808.0,18441.0,16481.0,-429.0,46.0,1.0,430.0,1946.0,-987.0,12398.0,10452.0,9690.0,-9134.0,34534.0,24844.0,67.0,0.0,67.0,0.0,2412.0,-2769.0,16855.0,14443.0,1.3594934666881755,443.6170184699996,104.88153246000002,-131.45241527,417.04613566000035,-2280.0,偏空｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,-1
2026-05-07,464.1152657,150.52328712,14.02567276,-55.44833723,573.21588835,-41.42266447,194.0,-1034.0,4645.0,5679.0,1079.0,46177.0,50998.0,4821.0,-163.0,-51132.0,20333.0,71465.0,4055.0,2095.0,22738.0,18683.0,-429.0,0.0,1.0,430.0,1393.0,-553.0,13836.0,12443.0,8343.0,-1347.0,40033.0,31690.0,67.0,0.0,67.0,0.0,2302.0,-110.0,19073.0,16771.0,1.37850534836658,1389.2067714199995,234.12155943,-156.88389343,1466.4444374200002,-165.0,偏多確認｜外資現貨大買；投信買超,2
2026-05-08,-120.84537571,19.57298675,-26.19160776,-74.17568941,-201.63968613,-100.36729717,643.0,-500.0,5377.0,5877.0,130.0,46307.0,51381.0,5074.0,-2317.0,-54530.0,20593.0,75123.0,1796.0,-13443.0,18680.0,16884.0,-429.0,0.0,1.0,430.0,1770.0,-1239.0,12862.0,11092.0,5341.0,-4448.0,34609.0,29268.0,127.0,60.0,127.0,0.0,3551.0,-1291.0,18494.0,14943.0,1.4378790234800187,1803.9786467899994,242.86241842000004,-249.36249476,1797.4785704500002,-3398.0,偏空確認｜外資現貨大賣；外資期貨淨空增,-2
2026-05-11,-109.83504002,124.88284112,7.89669891,29.40644906,52.35094907,37.30314797,542.0,26.0,5626.0,5600.0,302.0,46609.0,51653.0,5044.0,280.0,-54225.0,21382.0,75607.0,4897.0,3101.0,24738.0,19841.0,-429.0,0.0,1.0,430.0,3260.0,1490.0,14977.0,11717.0,7363.0,2022.0,39900.0,32537.0,127.0,0.0,127.0,0.0,4073.0,522.0,19523.0,15450.0,1.3035320825265406,1024.3865992399994,347.46068408,-301.46535815,1070.3819251700004,305.0,偏空｜外資現貨大賣；投信買超,-1
2026-05-12,-304.93779941,383.17065036,-47.52893016,-159.10689172,-128.40297093,-206.63582188,-317.0,-384.0,4948.0,5332.0,-1744.0,44865.0,49961.0,5096.0,1153.0,-53072.0,22285.0,75357.0,6697.0,1800.0,28585.0,21888.0,-429.0,0.0,1.0,430.0,2902.0,-358.0,15579.0,12677.0,5614.0,-1749.0,43858.0,38244.0,127.0,0.0,127.0,0.0,6733.0,2660.0,22662.0,15929.0,1.4546504910456384,679.5461284999994,693.3620846000001,-407.22874186999996,965.6794712300004,1153.0,偏空｜外資現貨大賣；現貨賣／期貨多→可能回補或對沖；投信買超,-1
2026-05-13,-434.29473975,260.61631805,-51.46381266,-251.19865993,-476.34089429,-302.66247259,836.0,383.0,6129.0,5746.0,-278.0,44587.0,49734.0,5147.0,295.0,-52760.0,22098.0,74858.0,9783.0,-8899.0,28094.0,18311.0,-429.0,0.0,1.0,430.0,928.0,1271.0,12073.0,11145.0,7294.0,-7416.0,38883.0,31589.0,127.0,0.0,127.0,0.0,4559.0,-3941.0,22159.0,17600.0,1.8354178745962064,-505.7976891900005,938.7660834000001,-613.7851081399999,-180.81671392999976,312.0,偏空｜外資現貨大賣；投信買超,-1
2026-05-14,45.42624703,142.96112792,-9.00052519,-3.62677201,175.76007775,-12.6272972,324.0,622.0,6419.0,5797.0,-1471.0,43116.0,48561.0,5445.0,1673.0,-51068.0,22401.0,73469.0,9726.0,-57.0,30703.0,20977.0,-429.0,0.0,1.0,430.0,1526.0,598.0,14383.0,12857.0,5933.0,-1361.0,44429.0,38496.0,127.0,0.0,127.0,0.0,7766.0,3207.0,26963.0,19197.0,1.8746436765626087,-924.4867078600005,931.2039242000001,-584.98974087,-578.2725245299998,1692.0,偏多確認｜外資期貨淨多增；投信買超；選擇權 PCR 偏高≥1.85（≈P80）,2
2026-05-15,-104.26586381,-13.67237707,-52.95204306,-196.4827872,-367.37307114,-249.43483026,-121.0,734.0,6648.0,5914.0,-1378.0,41738.0,47469.0,5731.0,158.0,-50963.0,20970.0,71933.0,10007.0,-26625.0,28235.0,18228.0,-429.0,0.0,1.0,430.0,2806.0,-2176.0,14387.0,11581.0,6467.0,-1147.0,41370.0,34903.0,127.0,0.0,127.0,0.0,8055.0,3054.0,25708.0,17653.0,1.7868909432126225,-907.9071959600005,897.9585603800001,-734.05727396,-744.0059095399997,105.0,偏空｜外資現貨大賣,-1
2026-05-18,-452.40962622,166.64751995,-10.9474613,-128.31639672,-425.02596429,-139.26385802,809.0,1550.0,7090.0,5540.0,-2015.0,39723.0,45517.0,5794.0,5996.0,-44996.0,21791.0,66787.0,15617.0,5610.0,38377.0,22760.0,-429.0,0.0,1.0,430.0,4326.0,1520.0,17365.0,13039.0,15059.0,8592.0,53310.0,38251.0,127.0,0.0,127.0,0.0,8257.0,202.0,27769.0,19512.0,1.5991361934926576,-1250.4817821600004,939.72323921,-910.6242799500001,-1221.3828228999996,5967.0,偏多｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,1
2026-05-19,-632.34953627,81.66572955,-33.84488444,-189.67036988,-774.19906104,-223.51525432,898.0,2612.0,7824.0,5212.0,-1081.0,38642.0,44542.0,5900.0,-377.0,-45376.0,21448.0,66824.0,14168.0,-1449.0,45451.0,31283.0,-529.0,-100.0,1.0,530.0,4397.0,71.0,18650.0,14253.0,14667.0,-392.0,56079.0,41412.0,127.0,0.0,127.0,0.0,9068.0,811.0,29758.0,20690.0,1.5956032171581769,-1577.8935190200004,638.2183184,-927.5037123899999,-1867.1789130099996,-380.0,偏空｜外資現貨大賣；投信買超,-1
2026-05-20,-466.20615982,102.08758587,-65.50106672,-130.19824906,-559.81788973,-195.69931578,573.0,2448.0,6772.0,4324.0,341.0,38983.0,44928.0,5945.0,-803.0,-42744.0,18699.0,61443.0,-679.0,-18500.0,14625.0,15304.0,-10.0,7.0,7.0,17.0,1472.0,-2750.0,6768.0,5296.0,470.0,-10801.0,16121.0,15651.0,13.0,13.0,13.0,0.0,3832.0,631.0,15284.0,11452.0,2.258274231678487,-1609.8049390900003,479.68958622,-820.5405555799999,-1950.6559084499995,2632.0,偏多｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,1
2026-05-21,603.4068296,53.80299112,64.22167324,131.73925708,853.17075104,195.96093032,-1207.0,1255.0,5861.0,4606.0,1744.0,40713.0,46431.0,5718.0,-1725.0,-44454.0,17834.0,62288.0,4484.0,5163.0,22476.0,17992.0,-350.0,-340.0,7.0,357.0,2209.0,737.0,9600.0,7391.0,4951.0,4481.0,26752.0,21801.0,13.0,0.0,13.0,0.0,3670.0,-162.0,17736.0,14066.0,1.8475,-1051.8243565200003,390.53144942000006,-611.9523280599999,-1273.2452351599998,-1710.0,中性／雜訊｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,0
2026-05-22,761.36532653,112.2578656,67.88196043,126.88129825,1068.38645081,194.76325868,-349.0,929.0,5609.0,4680.0,1334.0,42047.0,47640.0,5593.0,-2059.0,-46483.0,16747.0,63230.0,-319.0,-3226.0,14212.0,14531.0,-350.0,0.0,7.0,357.0,1901.0,-101.0,7964.0,6063.0,1075.0,-20935.0,19097.0,18022.0,13.0,0.0,13.0,0.0,3893.0,-2236.0,16189.0,12296.0,2.032772476142642,-186.1931661800004,516.46169209,-167.75423911999994,162.51428679000037,-2029.0,中性／雜訊｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,0
2026-05-25,494.5916417,84.14059954,44.75399225,24.12267906,647.60891255,68.87667131,799.0,1728.0,6816.0,5088.0,971.0,43018.0,48466.0,5448.0,-4938.0,-51458.0,16232.0,67690.0,2094.0,2413.0,22241.0,20147.0,-395.0,-45.0,2.0,397.0,3224.0,1323.0,11086.0,7862.0,2467.0,1392.0,29299.0,26832.0,93.0,80.0,93.0,0.0,5433.0,1540.0,19759.0,14326.0,1.7823380840699983,760.8081017399995,433.95477168,40.386290210000055,1235.1491636300002,-4975.0,中性／雜訊｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,0
2026-05-26,354.36395452,53.82159791,18.76934266,30.33029706,457.28519215,49.09963972,253.0,1993.0,7482.0,5489.0,318.0,43336.0,48784.0,5448.0,-2874.0,-54391.0,15813.0,70204.0,1998.0,-96.0,27890.0,25892.0,-515.0,-120.0,2.0,517.0,3321.0,97.0,12286.0,8965.0,488.0,-1979.0,33920.0,33432.0,93.0,0.0,93.0,0.0,7043.0,1610.0,22529.0,15486.0,1.8337131694611752,1747.5215925299997,406.1106400400001,313.00118425000005,2466.63341682,-2933.0,中性／雜訊｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,0
2026-05-27,381.27903304,-42.19051039,-5.69608105,-25.61039515,307.78204645,-31.3064762,-377.0,1661.0,6929.0,5268.0,1937.0,45273.0,50621.0,5348.0,-1949.0,-56302.0,15979.0,72281.0,-176.0,-8100.0,15055.0,15231.0,-396.0,-1.0,1.0,397.0,1213.0,-3568.0,7480.0,6267.0,3847.0,-14721.0,27380.0,23533.0,93.0,0.0,93.0,0.0,4136.0,949.0,17153.0,13017.0,2.293181818181818,2595.0067853899995,261.8325437800001,477.39402383000004,3334.2333530000005,-1911.0,偏空｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,-1
2026-05-28,-381.36681812,-62.06044668,-47.3307591,-103.05271947,-593.81074337,-150.38347857,2524.0,3884.0,8355.0,4471.0,-506.0,44767.0,50140.0,5373.0,-545.0,-58196.0,16585.0,74781.0,-4954.0,-4778.0,21478.0,26432.0,-496.0,-100.0,1.0,497.0,1554.0,341.0,10691.0,9137.0,6329.0,2482.0,35593.0,29264.0,93.0,0.0,93.0,0.0,6343.0,2207.0,23545.0,17202.0,2.202319708165747,1610.2331376699997,145.96910598000008,131.04961494000005,1887.2518585900004,-1894.0,偏空確認｜外資現貨大賣；外資期貨淨空增；投信賣超,-2
2026-05-29,801.4546114,70.18067618,28.65270779,127.4193877,1027.70738307,156.07209549,-1811.0,2074.0,6682.0,4608.0,2159.0,46926.0,52228.0,5302.0,-3511.0,-60650.0,15766.0,76416.0,-3888.0,-3963.0,12625.0,16513.0,-406.0,0.0,1.0,407.0,2372.0,1399.0,9129.0,6757.0,3338.0,-26401.0,29915.0,26577.0,93.0,0.0,93.0,0.0,5043.0,-3457.0,21167.0,16124.0,2.3186548362361705,1650.3224225399997,103.89191656000007,92.35845175000009,1846.5727908500005,-2454.0,中性／雜訊｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,0
2026-06-01,368.17371952,77.58630147,2.07011449,-67.15610596,380.67402952,-65.08599147,379.0,2456.0,7217.0,4761.0,1493.0,48419.0,53713.0,5294.0,-3978.0,-64673.0,16134.0,80807.0,3060.0,6948.0,22194.0,19134.0,-406.0,0.0,1.0,407.0,3596.0,1224.0,11710.0,8114.0,4421.0,1083.0,35977.0,31556.0,93.0,0.0,93.0,0.0,6817.0,1774.0,24321.0,17504.0,2.076942783945346,1523.9045003599997,97.33761849000007,-41.60421102999992,1579.6379078200005,-4023.0,中性／雜訊｜外資現貨大買；外資期貨淨空增；現貨買／期貨空→偏避險,0
